query_id	type	target	e_c-bm25-top_5	e_c-bm25-top_10	e_c-bm25-top_20	e_c-bm25-top_50	e_c-bm25-top_100	e_c-lmDir-top_5	e_c-lmDir-top_10	e_c-lmDir-top_20	e_c-lmDir-top_50	e_c-lmDir-top_100	t_c-bm25	t_c-lmDir	propor_depth	type_children	type_siblings	covered_entities	type_length	sum_idf	avg_idf	surface_sim_1_shingle	surface_sim_2_shinglesnouns_sim	w2v_aggr_cos_sim	w2v_max_cos_sim	w2v_avg_cos_sim
QALD2_tr-44	<dbo:ArchitecturalStructure>	0	28.1360185	35.54748433333334	40.3809409	72.80012307692307	62.299070310344824	3.071036845724224e-11	2.6290866633176844e-11	2.0756786902426564e-11	1.6783258656217627e-11	1.129851181819572e-11	4.0115905	2.7176203201292534e-13	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.25316270689876313	0.18725553752542476	0.12094780589090609
QALD2_tr-44	<dbo:Bridge>	1	0	0	100.95235225	135.2002285714286	100.37072438888889	3.071036845724224e-11	3.505448884423579e-11	3.228833518155244e-11	2.3694012220542527e-11	1.8158322564957404e-11	4.0208087	1.203111463424853e-11	0.71	0	7	4063	1	6.632	6.632	0.0	-	0.6532494746306708	0.9999999999999998	0.3649121463325388
QALD2_tr-44	<dbo:Building>	0	37.51469133333333	42.656981200000004	67.30156816666666	157.7336	180.6673039000001	0	1.0516346653270738e-10	5.8119003326794375e-11	6.713303462487051e-11	4.622118471080068e-11	4.0218554	4.5415244783055647e-13	0.43	12	14	76119	1	5.5334	5.5334	0.0	-	0.2796652344892358	0.2912219136637379	0.1622180169387896
QALD2_tr-44	<dbo:EducationalInstitution>	0	0	0	0	0	0	0	0	0	0	0	3.973356	1.0962496834267474e-15	0.43	4	21	52318	2	13.264	6.632	0.0	-	0.12521638385563028	0.1371929469641514	0.06042539641871044
QALD2_tr-44	<dbo:Engineer>	0	0	0	0	0	0	0	0	0	0	0	3.6250505	8.75828355136419e-13	0.43	0	50	770	1	6.632	6.632	0.0	-	0.13381628621542513	0.18311042727450896	0.07795864303358781
QALD2_tr-44	<dbo:HistoricPlace>	0	0	0	0	0	0	0	0	0	0	0	3.966496	2.279612973267776e-13	0.29	0	16	20113	2	11.1846	5.5923	0.0	-	0.290871049528726	0.19917101684751112	0.13583324484076367
QALD2_tr-44	<dbo:Infrastructure>	0	0	0	100.95235225	135.2002285714286	95.0880546842105	3.071036845724224e-11	3.505448884423579e-11	3.228833518155244e-11	2.2377678208290167e-11	1.5407061570266894e-11	3.9366133	2.3108131166987e-14	0.43	10	14	85653	1	6.632	6.632	0.0	-	0.12467080431435708	0.16288285285391704	0.07105442014244567
QALD2_tr-44	<dbo:MeanOfTransportation>	0	0	0	0	0	0	0	0	0	0	0	3.9466672	1.4867155947597442e-14	0.14	14	49	54201	3	12.5709	6.2854	0.0	-	0.2283126238447307	0.2547812683403577	0.0916514109947205
QALD2_tr-44	<dbo:MusicalWork>	0	0	0	0	86.03650909090909	129.04807421428575	0	0	0	2.0139910387461146e-10	1.0168660636376143e-10	3.8814437	2.925032377213689e-16	0.29	8	15	196005	2	10.7791	5.3895	0.0	-	0.22025388677477245	0.20549428946278173	0.10046189636590512
QALD2_tr-44	<dbo:Organisation>	0	0	0	0	0	903.3365194999997	0	0	0	2.0139910387461146e-10	1.6947767727293578e-10	3.935583	9.86296369527825e-16	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	-0.018863537096483533	0.009757181460121103	-0.010998217345061753
QALD2_tr-44	<dbo:Park>	0	0	0	0	0	0	0	0	0	0	0	3.9726503	4.2107576345247106e-14	0.29	0	16	3492	1	5.9389	5.9389	0.0	-	0.31440579671714414	0.28668691367918525	0.18168569462578602
QALD2_tr-44	<dbo:Person>	0	0	106.642453	80.7618818	94.64015999999998	106.27488464705887	0	0	0	1.0069955193730573e-10	4.622118471080068e-11	3.9236484	3.3075115629190533e-15	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.06908109023873785	0.0815830327478825	0.037421858435041366
QALD2_tr-44	<dbo:Place>	0	28.1360185	35.54748433333334	40.3809409	63.09343999999998	54.74766784848486	3.071036845724224e-11	2.336965922949053e-11	1.8162188539623242e-11	1.3889593370662865e-11	1.0168660636376141e-11	3.9001548	7.65023972309729e-15	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.25492610920423986	0.19917101684751112	0.15148570144776005
QALD2_tr-44	<dbo:PopulatedPlace>	0	0	0	0	0	0	0	0	0	1.3426606924974102e-10	1.6947767727293578e-10	3.5097175	1.3125783001684092e-17	0.29	13	16	499185	2	11.8777	5.9389	0.0	-	0.28178918570430705	0.19917101684751112	0.12365805555326019
QALD2_tr-44	<dbo:RailwayLine>	0	0	0	0	0	0	0	0	0	0	0	3.9992063	3.617350055246419e-15	0.71	0	7	3594	2	12.1654	6.0827	0.0	-	0.21900886145617604	0.2660100517446926	0.10140265388751031
QALD2_tr-44	<dbo:RailwayTunnel>	0	0	0	0	0	0	0	0	0	0	0	3.8118382	2.453919823518291e-13	0.71	0	7	155	2	11.4722	5.7361	0.0	-	0.3344104515924454	0.5152116715068922	0.1549081661607344
QALD2_tr-44	<dbo:Restaurant>	0	0	0	0	0	0	0	0	0	0	0	3.9592292	7.069267699788303e-14	0.57	0	12	1121	1	6.632	6.632	0.0	-	0.111366620928236	0.17601669778033102	0.059697808360832376
QALD2_tr-44	<dbo:RoadTunnel>	0	0	0	0	0	0	0	0	0	0	0	3.730564	8.490688261602457e-14	0.71	0	7	249	2	11.4722	5.7361	0.0	-	0.40819328548280437	0.5152116715068922	0.18689590511717644
QALD2_tr-44	<dbo:RouteOfTransportation>	0	0	0	100.95235225	135.2002285714286	100.37072438888889	3.071036845724224e-11	3.505448884423579e-11	3.228833518155244e-11	2.3694012220542527e-11	1.5888532244337736e-11	4.0088935	9.649853443729957e-14	0.57	7	10	28392	3	12.5709	6.2854	0.0	-	0.3046365325021261	0.3042659971192163	0.14035317197313746
QALD2_tr-44	<dbo:School>	0	0	0	0	0	0	0	0	0	0	0	3.9726233	2.0774268114689613e-15	0.57	0	4	31450	1	6.632	6.632	0.0	-	0.14467892541829477	0.1894464371457344	0.08271165742801016
QALD2_tr-44	<dbo:Settlement>	0	0	0	0	0	0	0	0	0	1.3426606924974102e-10	1.6947767727293578e-10	0	0	0.43	5	13	466677	1	6.632	6.632	0.0	-	0.1322763652268585	0.1139820090587293	0.07572752075397553
QALD2_tr-44	<dbo:Ship>	0	0	0	0	0	0	0	0	0	0	0	4.00169	1.6017894205252294e-14	0.29	0	14	28712	1	6.632	6.632	0.0	-	0.22950295928732334	0.2348607917599789	0.13186561606736577
QALD2_tr-44	<dbo:Work>	0	0	0	0	78.8668	100.37072438888889	0	0	0	1.3426606924974102e-10	5.64925590909786e-11	3.8845863	1.2609756721279314e-15	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.23253840766084546	0.20549428946278173	0.13885289141148524
QALD2_tr-45	<dbo:Agent>	0	0	72.39626933333334	83.76114159999999	75.86529969230767	69.67993396296296	6.770220969057716e-15	6.440350195064499e-15	3.718337133460896e-15	2.671126394718807e-15	1.8167408946222605e-15	6.3066287	3.619878211519138e-19	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.06795801891219827	0.07789419795049299	0.03566441247690126
QALD2_tr-45	<dbo:Bank>	0	0	0	0	0	0	0	0	0	0	0	6.3789296	1.8316722213874507e-17	0.57	0	9	2915	1	6.632	6.632	0.0	-	0.17959873799597298	0.14317517798218699	0.092577799781935
QALD2_tr-45	<dbo:BroadcastNetwork>	1	0	0	0	0	0	0	0	0	0	0	6.2195773	1.2177958465256038e-17	0.57	0	3	1297	2	13.264	6.632	0.0	-	0.2851034455371014	0.31493504846948617	0.12106762026286164
QALD2_tr-45	<dbo:Broadcaster>	0	0	0	0	0	0	0	0	0	0	0	6.318812	2.506054623507243e-18	0.43	3	21	28587	1	6.632	6.632	0.0	-	0.15208145459104616	0.1455007112207767	0.07704409624777772
QALD2_tr-45	<dbo:Company>	4	0	0	209.40285400000002	197.2497792	209.0398018888889	0	0	1.115501140038269e-14	6.868610729276932e-15	4.2390620874519386e-15	6.605172	1.2505191892936772e-16	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.11571619953156476	0.21738767612796484	0.05844069063960822
QALD2_tr-45	<dbo:EducationalInstitution>	0	0	0	0	0	0	0	0	0	2.4040137552469264e-14	3.179296565588955e-14	6.0704494	9.147906974980508e-19	0.43	4	21	52318	2	13.264	6.632	0.0	-	0.17726920196046775	0.1751349324480469	0.07444656322425716
QALD2_tr-45	<dbo:GovernmentAgency>	0	0	0	0	0	627.1194056666667	0	0	0	0	2.1195310437259695e-14	6.399308	1.7385876518654976e-17	0.43	1	21	5120	2	13.264	6.632	0.0	-	0.21957993534470888	0.23353933124993112	0.09310558058967255
QALD2_tr-45	<dbo:LawFirm>	0	0	0	0	0	0	0	0	0	0	0	5.802865	4.3855089624153374e-18	0.57	0	9	499	2	6.632	6.632	0.0	-	0.18972795068583173	0.13660974809535223	0.09694127985694338
QALD2_tr-45	<dbo:Non-ProfitOrganisation>	0	0	0	0	0	0	0	0	0	0	0	6.1618605	2.4543855866928947e-17	0.43	1	21	1824	3	18.7974	6.2658	0.0	-	0.20081056901758326	0.2641411960429772	0.052294256236057546
QALD2_tr-45	<dbo:Organisation>	2	0	72.39626933333334	83.76114159999999	75.86529969230767	69.67993396296296	6.770220969057716e-15	6.440350195064499e-15	3.718337133460896e-15	2.671126394718807e-15	1.8167408946222605e-15	6.5484934	5.2947153372751946e-17	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.18522317598138294	0.2641411960429772	0.10009865969260509
QALD2_tr-45	<dbo:TelevisionStation>	0	0	0	0	0	0	0	0	0	0	0	6.3026667	1.356948752815597e-17	0.57	0	3	8115	2	9.8628	4.9314	0.0	-	0.1346339433645504	0.2547662795958917	0.049336158234337735
QALD2_tr-45	<dbo:TradeUnion>	0	0	0	0	0	0	0	0	0	0	0	6.4109187	2.3616944391690778e-17	0.43	0	21	1631	2	13.264	6.632	0.0	-	0.16671434706039004	0.1597485274420813	0.06740760662987023
QALD2_tr-45	<dbo:University>	0	0	0	0	0	0	0	0	0	2.4040137552469264e-14	3.179296565588955e-14	6.360106	6.039581007386036e-18	0.57	0	4	19302	1	6.632	6.632	0.0	-	0.14609006384847856	0.13173925226971397	0.07479276661640225
QALD2_tr-45	<dbo:Website>	0	0	0	0	0	0	0	0	0	0	0	6.233709	6.731094308408798e-19	0.29	0	15	4036	1	6.632	6.632	0.0	-	0.17819825379807652	0.17832057649481414	0.0938077153988817
QALD2_tr-45	<dbo:Work>	0	0	0	0	0	0	0	0	0	0	0	4.8077497	1.1756523277100717e-21	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.12125243579586654	0.13285717060336766	0.06189593077664755
QALD2_tr-47	<dbo:Agent>	0	0	0	0	0	698.5288446666661	0	0	0	3.469001141861332e-11	1.279040274337538e-11	2.7486823	4.6994172772270036e-18	0.14	5	49	1855262	1	6.632	6.632	0.0	-	-0.011732447164173711	0.02662384993644251	-0.032809581123729815
QALD2_tr-47	<dbo:BodyOfWater>	0	0	0	0	0	0	0	0	0	0	0	4.2821712	5.6221834200157816e-18	0.43	5	15	41675	3	11.8777	5.9389	0.1111	-	0.1841312572517689	0.10839635123640035	0.06789001503163367
QALD2_tr-47	<dbo:Conifer>	0	0	0	0	0	0	0	0	0	0	0	4.963979	2.4699837463832907e-17	0.57	0	10	725	1	6.632	6.632	0.0	-	0.0713738904627097	0.14543323891918333	0.03378827627757348
QALD2_tr-47	<dbo:Eukaryote>	0	0	0	0	0	0	0	0	0	0	0	2.3591394	2.438105159755142e-19	0.29	3	3	287560	1	6.632	6.632	0.0	-	0	0	0.0
QALD2_tr-47	<dbo:Glacier>	0	0	0	0	0	523.8966335000001	0	0	0	0	4.4766409601813864e-11	6.3133235	7.478381690938541e-16	0.43	0	15	666	1	6.632	6.632	0.0	-	0.2261201071825512	0.31426861544197016	0.10379505327395062
QALD2_tr-47	<dbo:Lake>	0	0	0	0	0	0	0	0	0	0	0	5.1822276	4.6912093260111104e-17	0.57	0	5	12765	1	6.632	6.632	0.0	-	0.13753310021896353	0.14219935801783587	0.07899371712017832
QALD2_tr-47	<dbo:Legislature>	0	0	0	0	0	0	0	0	0	0	0	5.1508327	4.479474158304793e-17	0.43	0	21	1658	1	6.632	6.632	0.0	-	0.08650264300914443	0.047780160486678686	0.04401657758038371
QALD2_tr-47	<dbo:Location>	0	0	0	0	0	0	0	0	0	0	0	4.802022	1.5088476504404815e-16	-	-	-	-	-	-	-	-	-	-	-	-
QALD2_tr-47	<dbo:Mountain>	4	0	77.96656166666665	45.698677	40.81427418518518	38.10157334545455	0	1.525824067939909e-11	7.366016502319221e-12	3.153637401692121e-12	1.865267066742244e-12	6.8293285	2.3256690983086582e-14	0.43	0	15	16123	1	5.5334	5.5334	0.0	-	0.22895889197019317	0.25487984243975764	0.12680956063883642
QALD2_tr-47	<dbo:MountainPass>	0	0	0	0	0	1047.7932670000002	0	0	0	3.469001141861332e-11	4.4766409601813864e-11	6.6534166	1.30918393980789e-14	0.43	0	15	1053	2	12.1654	6.0827	0.0	-	0.24946392841629486	0.25487984243975764	0.10714563600726434
QALD2_tr-47	<dbo:MountainRange>	1	0	116.94984249999999	228.49338500000002	275.4963507499999	419.11730679999994	0	0	0	1.387600456744533e-11	1.279040274337538e-11	6.664576	8.277941730893862e-15	0.43	0	15	2457	2	12.1654	6.0827	0.0	-	0.2569637437597698	0.3064095746816115	0.11784809187211458
QALD2_tr-47	<dbo:NaturalPlace>	1	0	46.779937000000004	38.082230833333334	33.39349706060606	31.27741095522389	0	1.0172160452932726e-11	5.524512376739414e-12	2.3924145805940227e-12	1.4922136533937955e-12	6.716009	2.570479721282367e-15	0.29	15	16	64073	2	11.1846	5.5923	0.125	-	0.1435843429473516	0.29005188330120174	0.07638104253827423
QALD2_tr-47	<dbo:Organisation>	0	0	0	0	0	0	0	0	0	0	0	1.5821481	4.412901623066765e-21	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.10205678581767186	0.09724676066314968	0.06623149896626128
QALD2_tr-47	<dbo:Person>	0	0	0	0	0	1047.7932670000002	0	0	0	3.469001141861332e-11	1.279040274337538e-11	2.4231431	3.523067983461492e-18	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.11275476374995155	0.12388405801948893	0.06088878090827108
QALD2_tr-47	<dbo:Place>	1	0	46.779937000000004	38.082230833333334	30.610705638888888	29.936950485714277	0	1.0172160452932726e-11	4.910677668212813e-12	2.1681257136633325e-12	1.3989503000566833e-12	4.9499197	1.3775256856686668e-16	0.14	16	49	801334	1	5.2457	5.2457	0.1429	-	0.10891819185877866	0.29005188330120174	0.1021350433835555
QALD2_tr-47	<dbo:Plant>	0	0	0	0	0	0	0	0	0	0	0	2.3631139	3.207169442830717e-20	0.43	10	3	55260	1	5.9389	5.9389	0.0	-	0.05585793993079829	0.04570492557978057	0.03670052745211964
QALD2_tr-47	<dbo:PopulatedPlace>	0	0	0	0	0	0	0	0	0	0	4.4766409601813864e-11	3.0136216	9.455751862111002e-18	0.29	13	16	499185	2	11.8777	5.9389	0.125	-	0.1264577486608955	0.29005188330120174	0.07091591879154063
QALD2_tr-47	<dbo:ProtectedArea>	0	0	0	0	0	0	0	0	0	0	0	5.771075	1.87394235521811e-16	0.29	0	16	8316	2	12.5709	6.2854	0.0	-	0.16823101602106222	0.1369153462723331	0.07017159684689264
QALD2_tr-47	<dbo:Species>	0	0	0	0	0	0	0	0	0	0	0	2.9646692	4.252973162361806e-19	0.14	3	49	293468	1	6.632	6.632	0.0	-	0.14480837414376077	0.18750455123079937	0.06319024929483506
QALD2_tr-49	<dbo:Agent>	0	44.737266999999996	36.84216128571428	35.582978499999996	29.948132750000006	26.732652689655172	0	0	2.1717877881618305e-18	5.883199568805184e-19	2.9947949469175e-19	7.875958	3.221636176195247e-24	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.02597052003589094	0.0926359982502156	0.01059432477814843
QALD2_tr-49	<dbo:Album>	0	0	0	0	0	0	0	0	2.8957170508824414e-18	2.0591198490818145e-18	2.3530531725780364e-18	7.312094	3.858250587017693e-24	0.43	0	8	132945	1	6.632	6.632	0.0	-	0.03561361364852258	0.1327125396269021	0.013753116107464963
QALD2_tr-49	<dbo:Award>	0	0	0	0	0	0	0	0	0	0	0	7.835074	3.0156286345365653e-22	0.14	2	49	4856	1	6.632	6.632	0.0	-	0.06117021672915422	0.08603749406898072	0.03474186539339321
QALD2_tr-49	<dbo:BroadcastNetwork>	0	0	0	0	0	0	0	0	0	0	0	7.5320024	3.1834193226907565e-23	0.57	0	3	1297	2	13.264	6.632	0.0	-	0.19422788000760607	0.2863957828788902	0.09162169284575603
QALD2_tr-49	<dbo:Broadcaster>	0	0	0	0	0	0	0	0	0	0	0	7.8086543	6.846677051503127e-25	0.43	3	21	28587	1	6.632	6.632	0.0	-	0.12712405083645986	0.2067451598624106	0.07322320721031166
QALD2_tr-49	<dbo:Company>	7	44.737266999999996	42.9825215	38.32013069230769	31.5243502631579	27.687390285714283	0	0	2.8957170508824414e-18	6.863732830272716e-19	3.294274441609252e-19	7.9988747	1.0776774547428868e-21	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	0.17668425218500253	0.25741908370050043	0.12234949187181324
QALD2_tr-49	<dbo:Convention>	0	0	0	0	0	0	0	0	0	0	0	7.4789534	1.0332598936551942e-22	0.43	0	11	1986	1	6.632	6.632	0.0	-	0.09370808142146846	0.11862657405645527	0.05493154218409002
QALD2_tr-49	<dbo:Event>	0	0	0	0	0	0	0	0	0	0	0	5.667655	3.7056170886092e-27	0.14	4	49	72907	1	4.6861	4.6861	0.0	-	0.12573697332831058	0.13084327160198128	0.07269918811110651
QALD2_tr-49	<dbo:Magazine>	0	0	0	0	0	0	0	0	0	0	0	7.8905053	1.960209746754953e-22	0.57	0	4	4953	1	6.632	6.632	0.0	-	0.2017532145072871	0.14258733659165648	0.1220371727420563
QALD2_tr-49	<dbo:Model>	0	0	0	0	0	0	0	0	0	0	0	7.720038	1.9505845924089175e-22	0.43	0	50	1667	1	6.632	6.632	0.0	-	0.016402552342990852	0.06575213497716567	0.0063057588653687765
QALD2_tr-49	<dbo:MusicalWork>	0	0	0	0	0	0	2.5530035200848035e-18	1.1105699766695003e-18	7.897410138770293e-19	6.863732830272716e-19	7.486987367293752e-19	7.309507	6.000369129930459e-24	0.29	8	15	196005	2	10.7791	5.3895	0.0	-	0.11380222681525898	0.1819303785282905	0.047941063626649454
QALD2_tr-49	<dbo:Non-ProfitOrganisation>	0	0	0	0	0	0	0	0	0	0	0	7.5376153	2.380393198790018e-22	0.43	1	21	1824	3	18.7974	6.2658	0.0	-	0.24217999430651438	0.17459777894765355	0.06955155507803748
QALD2_tr-49	<dbo:Organisation>	0	44.737266999999996	36.84216128571428	35.582978499999996	29.948132750000006	26.732652689655172	0	0	2.8957170508824414e-18	6.177359547245443e-19	3.050254112601159e-19	7.9961596	1.214664111178275e-22	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	0.0710415592091067	0.07786678940322748	0.04565358898262728
QALD2_tr-49	<dbo:PeriodicalLiterature>	0	0	0	0	0	0	0	0	0	0	0	7.6886497	7.90593580854377e-24	0.43	4	15	17920	2	13.264	6.632	0.0	-	0.017581742364593648	0.05044454335616123	0.008174937250267682
QALD2_tr-49	<dbo:Person>	0	0	0	0	0	0	0	0	0	0	0	7.7914047	6.425803556104491e-25	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.05850784410192041	0.15228776406989336	0.027020507747907534
QALD2_tr-49	<dbo:RecordLabel>	0	0	0	0	0	0	0	0	0	0	0	7.820159	1.00581159334318e-22	0.57	0	9	3292	2	13.264	6.632	0.0	-	0.17057929619113105	0.1559384979108133	0.08136370734576201
QALD2_tr-49	<dbo:Single>	0	0	0	0	0	0	2.5530035200848035e-18	1.6658549650042503e-18	1.2410215932353316e-18	1.1231562813173538e-18	1.1765265862890182e-18	7.065682	6.630434633304452e-24	0.43	0	8	48974	1	6.632	6.632	0.0	-	0.06999307713398002	0.15241693608993193	0.032124851029872496
QALD2_tr-49	<dbo:SocietalEvent>	0	0	0	0	0	0	0	0	0	0	0	6.050113	4.99330724882031e-27	0.29	11	4	49163	2	11.3181	5.659	0.0	-	0.13887454555351642	0.13084327160198128	0.06612484235469063
QALD2_tr-49	<dbo:Software>	0	0	0	0	0	0	0	0	0	0	0	7.8780265	2.3986850860224554e-24	0.29	1	15	33306	1	6.632	6.632	0.0	-	0.17506166429943507	0.20223842330903097	0.11420174237162352
QALD2_tr-49	<dbo:TelevisionShow>	0	0	0	0	0	0	0	0	0	0	0	7.938926	6.915155403765483e-24	0.29	0	15	35958	2	11.6546	5.8273	0.0	-	0.2239095090070917	0.2506395038158072	0.10124967281140264
QALD2_tr-49	<dbo:TelevisionStation>	0	0	0	0	0	0	0	0	0	0	0	7.9257913	1.849835942643538e-23	0.57	0	3	8115	2	9.8628	4.9314	0.0	-	0.11468118753553859	0.21149388926360907	0.049952973642522325
QALD2_tr-49	<dbo:Website>	0	0	0	0	0	0	0	0	0	0	0	8.055438	3.9607254081085824e-21	0.29	0	15	4036	1	6.632	6.632	0.0	-	0.2162390198961471	0.203165533189665	0.12836084285936103
QALD2_tr-49	<dbo:Work>	0	0	0	0	0	1162.8703919999996	1.7020023467232023e-18	9.519171228595718e-19	7.239292627206103e-19	6.5024837339425715e-19	7.161466177411418e-19	7.8796277	2.0045535183586424e-23	0.14	15	49	479356	1	5.2457	5.2457	0.0	-	0.1327853685305223	0.1819303785282905	0.07403367174087118
QALD2_tr-49	<dbo:Writer>	0	0	0	0	0	0	0	0	0	0	0	7.9131656	1.2119943221488312e-24	0.43	6	50	29835	1	5.9389	5.9389	0.0	-	0.08023403639064669	0.11840480379497834	0.044921217499211005
QALD2_tr-49	<dbo:WrittenWork>	0	0	0	0	0	0	0	0	0	0	0	7.945339	1.3100487246709234e-23	0.29	15	15	62499	2	11.8777	5.9389	0.0	-	0.11038562360017998	0.1819303785282905	0.04902808019493553
QALD2_tr-4	<dbo:Agent>	0	0	0	0	0	713.539314	0	0	0	0	8.416489849576671e-17	4.7710066	2.1336602715715262e-23	0.14	5	49	1855262	1	6.632	6.632	0.0	-	0.10135323066637231	0.10624677442136864	0.05317539704933099
QALD2_tr-4	<dbo:ArchitecturalStructure>	0	63.12665	40.842067	52.354895	65.85495664705883	61.16051262857141	2.3126802123805465e-17	3.032690664419666e-17	1.96424388441825e-17	1.0384501052907807e-17	5.738515806529548e-18	4.855371	2.7307448118701646e-20	0.29	14	16	183179	2	12.1654	6.0827	0.0	-	0.1667855509517613	0.18725553752542476	0.06503020797088614
QALD2_tr-4	<dbo:BodyOfWater>	0	0	0	0	559.7671314999999	713.539314	0	0	0	0	1.2624734774365008e-16	0	0	0.43	5	15	41675	3	11.8777	5.9389	0.0	-	0.2780504109356666	0.34133690887676843	0.10459818773109215
QALD2_tr-4	<dbo:Bridge>	0	0	49.0104804	58.89925687500001	74.63561753333335	69.05219167741937	4.625360424761093e-17	6.065381328839332e-17	2.618991845891e-17	1.1538334503230897e-17	6.3123673871825014e-18	4.840178	3.316707373978459e-17	0.71	0	7	4063	1	6.632	6.632	0.1429	-	0.5962251510209666	0.9999999999999998	0.27671366115053997
QALD2_tr-4	<dbo:Building>	0	0	0	0	0	0	0	0	0	0	0	4.793204	3.333542926105981e-21	0.43	12	14	76119	1	5.5334	5.5334	0.0	-	0.1952445058638265	0.2912219136637379	0.0913979996872668
QALD2_tr-4	<dbo:Company>	0	0	0	0	0	0	0	0	0	0	0	4.802367	4.2037283880268566e-23	0.43	9	21	65754	1	5.9389	5.9389	0.0	-	-0.03202868871417627	0.03918426603826194	-0.017700496682848347
QALD2_tr-4	<dbo:EducationalInstitution>	0	0	0	0	0	0	0	0	0	0	0	4.819969	5.926756022311971e-23	0.43	4	21	52318	2	13.264	6.632	0.0	-	0.07657545359727785	0.1371929469641514	0.027516077260738486
QALD2_tr-4	<dbo:HistoricPlace>	0	0	0	0	0	1070.308971	0	0	0	0	0	4.7535577	5.652383354666431e-21	0.29	0	16	20113	2	11.1846	5.5923	0.0	-	0.2097105224652079	0.19917101684751112	0.07736506605944736
QALD2_tr-4	<dbo:Infrastructure>	0	63.12665	40.842067	52.354895	65.85495664705883	64.86721036363636	2.3126802123805465e-17	3.032690664419666e-17	1.96424388441825e-17	1.0384501052907807e-17	5.738515806529548e-18	4.807468	1.0798000413262783e-19	0.43	10	14	85653	1	6.632	6.632	0.0	-	0.15178183902073178	0.16288285285391704	0.07423838586165717
QALD2_tr-4	<dbo:NaturalPlace>	0	0	0	0	559.7671314999999	713.539314	0	0	0	0	1.2624734774365008e-16	0	0	0.29	15	16	64073	2	11.1846	5.5923	0.0	-	0.1741150735980867	0.19917101684751112	0.061621651498311225
QALD2_tr-4	<dbo:Organisation>	0	0	0	0	0	0	0	0	0	0	1.2624734774365008e-16	4.7927966	4.8978246852949796e-23	0.29	21	5	267318	1	5.5334	5.5334	0.0	-	-0.014853652898805575	0.03517683096268089	-0.009264494643266894
QALD2_tr-4	<dbo:Park>	0	0	0	0	0	0	0	0	0	0	0	4.7630415	1.2874520715974984e-20	0.29	0	16	3492	1	5.9389	5.9389	0.0	-	0.3081429211553399	0.28668691367918525	0.14752713214253757
QALD2_tr-4	<dbo:Person>	0	0	0	0	0	1070.308971	0	0	0	0	0	4.731644	1.0460687263497045e-23	0.29	50	5	1587944	1	5.5334	5.5334	0.0	-	0.12085999268150367	0.1757877842293221	0.06051166703420079
QALD2_tr-4	<dbo:Place>	0	63.12665	35.007486	47.119405500000006	48.67540273913042	44.596207125	2.3126802123805465e-17	3.032690664419666e-17	1.4285410068496368e-17	7.692223002153932e-18	4.764050858250946e-18	4.719886	2.6023084366037986e-21	0.14	16	49	801334	1	5.2457	5.2457	0.0	-	0.12266792963284524	0.19917101684751112	0.05794838737593091
QALD2_tr-4	<dbo:Poem>	0	0	0	0	0	0	0	0	0	0	0	4.5619664	2.128307999185248e-20	0.43	0	15	382	1	6.632	6.632	0.0	-	0.12674929102832475	0.1344817349415982	0.06021542169894035
QALD2_tr-4	<dbo:PopulatedPlace>	0	0	0	0	373.1780876666668	356.769657	0	0	0	5.192250526453905e-17	5.049893909746001e-17	4.4726	3.8421337527721276e-23	0.29	13	16	499185	2	11.8777	5.9389	0.0	-	0.13718184873006273	0.19917101684751112	0.04518511967302272
QALD2_tr-4	<dbo:RailwayLine>	0	0	0	0	0	0	0	0	0	0	0	4.8904023	3.378095451216206e-20	0.71	0	7	3594	2	12.1654	6.0827	0.0	-	0.2458405341628263	0.2660100517446926	0.09524385512677451
QALD2_tr-4	<dbo:River>	7	0	0	0	559.7671314999999	1070.308971	0	0	0	0	1.2624734774365008e-16	4.4304733	1.029355481502902e-20	0.71	0	3	27578	1	6.632	6.632	0.1429	-	0.5153226744370207	0.7170899141733411	0.23887360224479895
QALD2_tr-4	<dbo:Road>	0	0	0	0	0	0	0	0	0	0	0	4.825176	2.3157578677697956e-20	0.71	0	7	20123	1	5.5334	5.5334	0.0	-	0.2542397453296386	0.3731105579620421	0.118019298899333
QALD2_tr-4	<dbo:RoadTunnel>	0	0	0	0	0	0	0	0	0	0	0	4.5731134	6.682506291791807e-19	0.71	0	7	249	2	11.4722	5.7361	0.0	-	0.3781709636973305	0.5152116715068922	0.14207464825579685
